,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
86,0.00023288726806640624,7.597139841710828e-06,0.00015687942504882812,1.8094697915087009e-06,1,0.5,3,auto,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
87,0.0003409862518310547,1.76322749916325e-05,0.00016837120056152345,9.538411948110382e-06,1,0.5,3,auto,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
88,0.0002216339111328125,7.293582460403021e-06,0.00014204978942871093,2.182018506745825e-06,1,0.5,4,scale,linear,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
89,0.00026092529296875,4.160212236364054e-05,0.00014066696166992188,2.0454035367514818e-06,1,0.5,4,scale,poly,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.85,0.9,0.95,0.95,0.9199999999999999,0.03999999999999998,177
90,0.00024328231811523437,1.2994665590336318e-05,0.00016922950744628905,3.4099691731989145e-06,1,0.5,4,scale,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
91,0.00038137435913085935,3.674574093242121e-05,0.00018014907836914063,9.338706920821859e-06,1,0.5,4,scale,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
92,0.00021457672119140625,1.074842148841895e-05,0.00014586448669433593,4.271353850661981e-06,1,0.5,4,auto,linear,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
93,0.0010636806488037109,0.0007910474740961577,0.0001423358917236328,5.74781654560248e-06,1,0.5,4,auto,poly,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
94,0.00023293495178222656,1.0567081527563382e-05,0.00015888214111328124,4.714663350795088e-06,1,0.5,4,auto,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
95,0.00032367706298828123,6.370016178911886e-06,0.00016698837280273437,1.262907511959643e-05,1,0.5,4,auto,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
96,0.00021419525146484374,3.3939284609364023e-06,0.00013957023620605468,4.672030911985737e-07,3,0.0,2,scale,linear,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.95,0.9,0.9,1.0,1.0,0.95,0.04472135954999579,1
97,0.00021834373474121093,4.559720263626831e-06,0.0001384258270263672,7.62939453125e-07,3,0.0,2,scale,poly,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
98,0.00022554397583007812,3.461588175369556e-06,0.0001537322998046875,8.313939940530154e-07,3,0.0,2,scale,rbf,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
99,0.0003772735595703125,2.2398457980818096e-05,0.0001911163330078125,2.5622888067025445e-05,3,0.0,2,scale,sigmoid,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
100,0.00021820068359375,6.047378106112552e-06,0.00014772415161132813,1.6559367517648065e-06,3,0.0,2,auto,linear,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.95,0.9,0.9,1.0,1.0,0.95,0.04472135954999579,1
101,0.00025196075439453124,4.66453992372066e-05,0.00014529228210449218,4.422005889652111e-07,3,0.0,2,auto,poly,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.85,0.9,1.0,1.0,0.9399999999999998,0.05830951894845301,127
102,0.00026841163635253905,4.949202183950326e-05,0.00018115043640136718,3.1854506688183534e-05,3,0.0,2,auto,rbf,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.85,0.9,1.0,0.95,0.9299999999999999,0.05099019513592785,149
103,0.0003571033477783203,1.0982171570418484e-05,0.00018110275268554688,6.077756766481156e-06,3,0.0,2,auto,sigmoid,"{'C': 3, 'coef0': 0.0, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
104,0.00023369789123535157,9.594266973898426e-06,0.00014781951904296875,3.191604715477278e-06,3,0.0,3,scale,linear,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.95,0.9,0.9,1.0,1.0,0.95,0.04472135954999579,1
105,0.0002758502960205078,2.812207527773599e-05,0.0001628398895263672,1.8028606963548243e-05,3,0.0,3,scale,poly,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
106,0.00025730133056640626,2.124222572764238e-05,0.00017142295837402344,7.759416811679074e-06,3,0.0,3,scale,rbf,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
107,0.0003547191619873047,6.326678577660364e-06,0.00016775131225585938,2.7167166773308015e-06,3,0.0,3,scale,sigmoid,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
108,0.0002166748046875,6.9057479455496706e-06,0.00015163421630859375,7.272352914160298e-06,3,0.0,3,auto,linear,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.95,0.9,0.9,1.0,1.0,0.95,0.04472135954999579,1
109,0.0004250049591064453,0.0002757821250233964,0.00014481544494628906,2.6489151787435814e-06,3,0.0,3,auto,poly,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",1.0,0.8,0.9,0.95,0.95,0.9200000000000002,0.06782329983125265,174
110,0.00023455619812011718,6.230712747766297e-06,0.00016303062438964843,1.8675952937666073e-06,3,0.0,3,auto,rbf,"{'C': 3, 'coef0': 0.0, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.85,0.9,1.0,0.95,0.9299999999999999,0.05099019513592785,149
